s_no,date_time,date1,date_of_month,month_name,time_in_hrs,location,state,wind_speed_10m_mps,wind_speed_100m_mps,avg_wind_speed_mps,temperature_c,pressure_hpa,humidity_percentage,humidity_level,energy_output_kwh
3165,11/02/2024 20:00,11/02/2024,11,February,20:00,Jaisalmar,Rajasthan,12.4853,16.7535,14.6194,19,998.82,64.5427,Medium,11401.8
3166,11/02/2024 21:00,11/02/2024,11,February,21:00,Jaisalmar,Rajasthan,10.5642,13.4782,12.0212,17.8,1008.59,68.3733,Medium,6019.59
3167,11/02/2024 22:00,11/02/2024,11,February,22:00,Jaisalmar,Rajasthan,10.9996,15.1334,13.0665,17,1004.62,75.0449,High,8510.67
3168,11/02/2024 23:00,11/02/2024,11,February,23:00,Jaisalmar,Rajasthan,13.0395,17.3795,15.2095,16.2,1018.16,81.3625,High,13100.3
3169,12/02/2024 00:00,12/02/2024,12,February,00:00,Jaisalmar,Rajasthan,5.24568,7.7375,6.49159,14.7,1002.36,47.7164,Medium,1144.03
3170,12/02/2024 01:00,12/02/2024,12,February,01:00,Jaisalmar,Rajasthan,8.36252,10.4779,9.42024,14.2,992.072,40.6272,Medium,2816.69
3171,12/02/2024 02:00,12/02/2024,12,February,02:00,Jaisalmar,Rajasthan,4.87572,7.42517,6.15045,13.4,997.347,37.0408,Low,1010.52
3172,12/02/2024 03:00,12/02/2024,12,February,03:00,Jaisalmar,Rajasthan,14.8397,18.2773,16.5585,13.6,983.018,62.5672,Medium,14844.6
3173,12/02/2024 04:00,12/02/2024,12,February,04:00,Jaisalmar,Rajasthan,14.2728,16.425,15.3489,13.5,984.678,46.0442,Medium,10795.3
3174,12/02/2024 05:00,12/02/2024,12,February,05:00,Jaisalmar,Rajasthan,2.51255,6.5,4.50627,13.3,1000.7,41.8113,Medium,680.414
3175,12/02/2024 06:00,12/02/2024,12,February,06:00,Jaisalmar,Rajasthan,11.1725,15.7404,13.4565,11.7,1019.03,63.3946,Medium,9894.6
3176,12/02/2024 07:00,12/02/2024,12,February,07:00,Jaisalmar,Rajasthan,14.0282,15.7986,14.9134,11.5,989.781,66.0782,Medium,9724.42
3177,12/02/2024 08:00,12/02/2024,12,February,08:00,Jaisalmar,Rajasthan,4.34748,9.18993,6.76871,13,1011.09,38.4175,Low,1944.96
3178,12/02/2024 09:00,12/02/2024,12,February,09:00,Jaisalmar,Rajasthan,9.38329,12.6856,11.0344,15.5,994.664,61.4376,Medium,4988.96
3179,12/02/2024 10:00,12/02/2024,12,February,10:00,Jaisalmar,Rajasthan,13.9013,18.3531,16.1272,18.2,981.271,35.6367,Low,14766.6
3180,12/02/2024 11:00,12/02/2024,12,February,11:00,Jaisalmar,Rajasthan,2.4413,3.40892,2.92511,19.6,986.555,77.2745,High,94.6788
3181,12/02/2024 12:00,12/02/2024,12,February,12:00,Jaisalmar,Rajasthan,11.0665,12.6982,11.8823,21.3,1004.86,65.2133,Medium,4955.65
3182,12/02/2024 13:00,12/02/2024,12,February,13:00,Jaisalmar,Rajasthan,5.86554,7.81012,6.83783,21.7,989.161,65.8135,Medium,1133.49
3183,12/02/2024 14:00,12/02/2024,12,February,14:00,Jaisalmar,Rajasthan,14.0172,15.8799,14.9485,22.6,1014.06,73.0105,High,9737.66
3184,12/02/2024 15:00,12/02/2024,12,February,15:00,Jaisalmar,Rajasthan,14.6238,15.8971,15.2604,22.8,994.677,42.9235,Medium,9576.29
3185,12/02/2024 16:00,12/02/2024,12,February,16:00,Jaisalmar,Rajasthan,14.2755,18.6824,16.4789,22.7,989.024,41.2288,Medium,15460
3186,12/02/2024 17:00,12/02/2024,12,February,17:00,Jaisalmar,Rajasthan,8.16478,10.5485,9.35666,22.1,1011.16,48.7641,Medium,2850.91
3187,12/02/2024 18:00,12/02/2024,12,February,18:00,Jaisalmar,Rajasthan,13.2066,18.0406,15.6236,20.4,986.354,64.7745,Medium,13992.1
3188,12/02/2024 19:00,12/02/2024,12,February,19:00,Jaisalmar,Rajasthan,12.9791,16.1048,14.542,19,1018.11,79.4823,High,10323.6
3189,12/02/2024 20:00,12/02/2024,12,February,20:00,Jaisalmar,Rajasthan,6.14831,7.27108,6.70969,17.8,989.512,89.4007,High,927.208
3190,12/02/2024 21:00,12/02/2024,12,February,21:00,Jaisalmar,Rajasthan,12.7759,15.7325,14.2542,17.1,1012.61,79.297,High,9634.71
3191,12/02/2024 22:00,12/02/2024,12,February,22:00,Jaisalmar,Rajasthan,2.4811,7.45205,4.96658,15.8,1000.67,59.5571,Medium,1016.42
3192,12/02/2024 23:00,12/02/2024,12,February,23:00,Jaisalmar,Rajasthan,9.75151,12.7948,11.2731,14.9,1009.56,64.5579,Medium,5206.46
3193,13/02/2024 00:00,13/02/2024,13,February,00:00,Jaisalmar,Rajasthan,4.99011,5.49853,5.24432,14.1,985.518,46.9925,Medium,404.502
3194,13/02/2024 01:00,13/02/2024,13,February,01:00,Jaisalmar,Rajasthan,3.56737,8.26623,5.9168,13,988.333,43.3791,Medium,1383.6
3195,13/02/2024 02:00,13/02/2024,13,February,02:00,Jaisalmar,Rajasthan,3.00039,4.55742,3.7789,13,987.93,38.5318,Low,4643.06
3196,13/02/2024 03:00,13/02/2024,13,February,03:00,Jaisalmar,Rajasthan,11.0518,14.6501,12.8509,12.7,985.372,61.0817,Medium,7687.13
3197,13/02/2024 04:00,13/02/2024,13,February,04:00,Jaisalmar,Rajasthan,6.41837,9.23624,7.8273,12.3,990.599,40.5911,Medium,1939.24
3198,13/02/2024 05:00,13/02/2024,13,February,05:00,Jaisalmar,Rajasthan,11.422,13.3864,12.4042,11.7,1013.6,33.2235,Low,6053.68
3199,13/02/2024 06:00,13/02/2024,13,February,06:00,Jaisalmar,Rajasthan,2.84963,4.62151,3.73557,11.4,1009.9,40.8025,Medium,248.457
3200,13/02/2024 07:00,13/02/2024,13,February,07:00,Jaisalmar,Rajasthan,6.09877,10.7782,8.43848,10.9,992.256,53.1399,Medium,3102.02
3201,13/02/2024 08:00,13/02/2024,13,February,08:00,Jaisalmar,Rajasthan,9.01339,13.6171,11.3152,12.5,994.626,43.576,Medium,6235.23
3202,13/02/2024 09:00,13/02/2024,13,February,09:00,Jaisalmar,Rajasthan,12.2794,15.0885,13.684,15.4,1009.38,43.2248,Medium,8522.2
3203,13/02/2024 10:00,13/02/2024,13,February,10:00,Jaisalmar,Rajasthan,6.14378,7.80701,6.9754,18.1,1012.95,44.8164,Medium,1173.69
3204,13/02/2024 11:00,13/02/2024,13,February,11:00,Jaisalmar,Rajasthan,10.1366,11.0971,10.6169,20.1,996.96,83.092,High,3294.95
3205,13/02/2024 12:00,13/02/2024,13,February,12:00,Jaisalmar,Rajasthan,13.5177,14.7223,14.12,21,1009.63,34.9646,Low,7767.78
3206,13/02/2024 13:00,13/02/2024,13,February,13:00,Jaisalmar,Rajasthan,10.0062,12.8564,11.4313,21.9,1002.76,49.33,Medium,5121.94
3207,13/02/2024 14:00,13/02/2024,13,February,14:00,Jaisalmar,Rajasthan,5.02847,6.91371,5.97109,22.2,1019.69,53.6903,Medium,809.171
3208,13/02/2024 15:00,13/02/2024,13,February,15:00,Jaisalmar,Rajasthan,2.31721,3.00652,2.66186,22.8,1007.62,46.8384,Medium,65.6217
3209,13/02/2024 16:00,13/02/2024,13,February,16:00,Jaisalmar,Rajasthan,13.3113,15.8595,14.5854,23,1009.52,52.8456,Medium,9643.87
3210,13/02/2024 17:00,13/02/2024,13,February,17:00,Jaisalmar,Rajasthan,2.2765,6.13435,4.20543,22.3,1013.71,67.7442,Medium,561.715
3211,13/02/2024 18:00,13/02/2024,13,February,18:00,Jaisalmar,Rajasthan,13.3711,17.8837,15.6274,19.4,985.704,38.383,Low,13667.8
3212,13/02/2024 19:00,13/02/2024,13,February,19:00,Jaisalmar,Rajasthan,8.87618,12.01,10.4431,18.3,994.699,51.6015,Medium,4193.05
3213,13/02/2024 20:00,13/02/2024,13,February,20:00,Jaisalmar,Rajasthan,14.2079,17.9627,16.0853,17.3,999.66,38.291,Low,14147.3
3214,13/02/2024 21:00,13/02/2024,13,February,21:00,Jaisalmar,Rajasthan,12.3842,14.5225,13.4533,17.9,986.109,73.8209,High,7359.68
3215,13/02/2024 22:00,13/02/2024,13,February,22:00,Jaisalmar,Rajasthan,14.9731,17.7062,16.3397,17,994.476,81.7445,High,13493.6
3216,13/02/2024 23:00,13/02/2024,13,February,23:00,Jaisalmar,Rajasthan,6.55925,10.3426,8.45091,18.1,1007.43,63.2971,Medium,2714.01
3217,14/02/2024 00:00,14/02/2024,14,February,00:00,Jaisalmar,Rajasthan,11.9734,15.7479,13.8607,17.7,990.021,33.5586,Low,9428.04
3218,14/02/2024 01:00,14/02/2024,14,February,01:00,Jaisalmar,Rajasthan,7.2251,9.63547,8.43029,17.4,999.257,56.6783,Medium,2181.99
3219,14/02/2024 02:00,14/02/2024,14,February,02:00,Jaisalmar,Rajasthan,8.23838,11.1849,9.71163,14,985.461,55.1757,Medium,3405.67
3220,14/02/2024 03:00,14/02/2024,14,February,03:00,Jaisalmar,Rajasthan,10.1576,14.8149,12.4862,12.4,984.564,77.915,High,7951.28
3221,14/02/2024 04:00,14/02/2024,14,February,04:00,Jaisalmar,Rajasthan,13.3578,16.7018,15.0298,11.4,994.692,33.384,Low,11550.4
3222,14/02/2024 05:00,14/02/2024,14,February,05:00,Jaisalmar,Rajasthan,14.7931,18.1847,16.4889,11.2,1009.08,88.3882,High,15134.4
3223,14/02/2024 06:00,14/02/2024,14,February,06:00,Jaisalmar,Rajasthan,11.9876,16.0183,14.0029,13.1,1001.04,42.7989,Medium,10193.9
3224,14/02/2024 07:00,14/02/2024,14,February,07:00,Jaisalmar,Rajasthan,7.43097,8.44947,7.94022,11.9,1005.13,79.2224,High,1508.58
3225,14/02/2024 08:00,14/02/2024,14,February,08:00,Jaisalmar,Rajasthan,7.47764,10.3306,8.90413,12.5,996.121,77.5051,High,2726.68
3226,14/02/2024 09:00,14/02/2024,14,February,09:00,Jaisalmar,Rajasthan,11.5886,16.406,13.9973,15.7,1003.45,76.0354,High,10879.5
3227,14/02/2024 10:00,14/02/2024,14,February,10:00,Jaisalmar,Rajasthan,5.1041,7.23157,6.16784,18.3,999.363,37.7078,Low,919.677
3228,14/02/2024 11:00,14/02/2024,14,February,11:00,Jaisalmar,Rajasthan,3.43616,5.26333,4.34975,20.5,995.893,34.9599,Low,350.705
3229,14/02/2024 12:00,14/02/2024,14,February,12:00,Jaisalmar,Rajasthan,6.61009,9.81552,8.21281,19.6296,980.964,56.821,Medium,4643.06
3230,14/02/2024 13:00,14/02/2024,14,February,13:00,Jaisalmar,Rajasthan,5.73411,7.22914,6.48163,23.2,1013.82,74.3349,High,916.626
3231,14/02/2024 14:00,14/02/2024,14,February,14:00,Jaisalmar,Rajasthan,5.85201,8.85376,7.35288,23.8,1018.09,70.8657,High,1687.58
3232,14/02/2024 15:00,14/02/2024,14,February,15:00,Jaisalmar,Rajasthan,5.0369,6.23733,5.63712,24.3,1001.2,76.5494,High,579.268
3233,14/02/2024 16:00,14/02/2024,14,February,16:00,Jaisalmar,Rajasthan,2.54721,5.65628,4.10175,24.2,997.876,37.1233,Low,430.704
3234,14/02/2024 17:00,14/02/2024,14,February,17:00,Jaisalmar,Rajasthan,2.23236,5.44307,3.83771,23.6,1010.58,55.5908,Medium,389.483
3235,14/02/2024 18:00,14/02/2024,14,February,18:00,Jaisalmar,Rajasthan,14.8404,17.2232,16.0318,21,980.514,57.8375,Medium,12078.2
3236,14/02/2024 19:00,14/02/2024,14,February,19:00,Jaisalmar,Rajasthan,7.56105,9.78341,8.67223,19,985.539,44.5711,Medium,2240.35
3237,14/02/2024 20:00,14/02/2024,14,February,20:00,Jaisalmar,Rajasthan,6.99625,8.60081,7.79853,18,991.102,64.5951,Medium,1536.02
3238,14/02/2024 21:00,14/02/2024,14,February,21:00,Jaisalmar,Rajasthan,10.8354,12.8246,11.83,16.9,983.359,32.4522,Low,5071.6
3239,14/02/2024 22:00,14/02/2024,14,February,22:00,Jaisalmar,Rajasthan,4.8373,7.57986,6.20858,15.8,981.835,76.5322,High,1049.49
3240,14/02/2024 23:00,14/02/2024,14,February,23:00,Jaisalmar,Rajasthan,14.3495,15.964,15.1567,14.9,1017.55,42.9537,Medium,10192.7
3241,15/02/2024 00:00,15/02/2024,15,February,00:00,Jaisalmar,Rajasthan,12.2225,16.2452,14.2339,14.3,987.387,74.4773,High,10444.3
3242,15/02/2024 01:00,15/02/2024,15,February,01:00,Jaisalmar,Rajasthan,3.16234,6.853,5.00767,13.3,1003.72,34.4086,Low,799.801
3243,15/02/2024 02:00,15/02/2024,15,February,02:00,Jaisalmar,Rajasthan,7.42855,9.14043,8.28449,12.6,1001.55,59.8251,Medium,1898.29
3244,15/02/2024 03:00,15/02/2024,15,February,03:00,Jaisalmar,Rajasthan,13.4285,14.367,13.8978,12.4,991.446,43.2931,Medium,7302.35
3245,15/02/2024 04:00,15/02/2024,15,February,04:00,Jaisalmar,Rajasthan,14.2815,14.7823,14.5319,11.5,1005.9,53.4286,Medium,8095.62
3246,15/02/2024 05:00,15/02/2024,15,February,05:00,Jaisalmar,Rajasthan,8.07622,11.2615,9.66884,10.8,993.018,83.1022,High,3542.23
3247,15/02/2024 06:00,15/02/2024,15,February,06:00,Jaisalmar,Rajasthan,9.97435,11.4255,10.6999,9.9,998.304,56.8161,Medium,3730.79
3248,15/02/2024 07:00,15/02/2024,15,February,07:00,Jaisalmar,Rajasthan,4.17144,4.72806,4.44975,9.9,995.23,46.3501,Medium,263.565
3249,15/02/2024 08:00,15/02/2024,15,February,08:00,Jaisalmar,Rajasthan,14.8852,17.0011,15.9431,12.1,1016.43,48.2098,Medium,12418.2
3250,15/02/2024 09:00,15/02/2024,15,February,09:00,Jaisalmar,Rajasthan,5.01173,9.84072,7.42623,16.1,1017.22,68.0902,Medium,2376.84
3251,15/02/2024 10:00,15/02/2024,15,February,10:00,Jaisalmar,Rajasthan,14.2555,17.8603,16.0579,19.6,994.962,74.2935,High,13732.5
3252,15/02/2024 11:00,15/02/2024,15,February,11:00,Jaisalmar,Rajasthan,10.4454,14.8053,12.6254,21.6,989.879,32.4584,Low,7729.68
3253,15/02/2024 12:00,15/02/2024,15,February,12:00,Jaisalmar,Rajasthan,9.90058,11.0519,10.4762,22.8,1009.46,59.8781,Medium,3265.58
3254,15/02/2024 13:00,15/02/2024,15,February,13:00,Jaisalmar,Rajasthan,8.66495,9.49475,9.07985,23.8,992.603,55.2541,Medium,2029.18
3255,15/02/2024 14:00,15/02/2024,15,February,14:00,Jaisalmar,Rajasthan,4.99871,5.55059,5.27465,24.7,999.236,53.2444,Medium,406.88
3256,15/02/2024 15:00,15/02/2024,15,February,15:00,Jaisalmar,Rajasthan,4.29486,9.09534,6.6951,25.3,1001.75,54.5137,Medium,1791.11
3257,15/02/2024 16:00,15/02/2024,15,February,16:00,Jaisalmar,Rajasthan,4.86632,6.71723,5.79178,25.5,1019.48,72.4604,High,733.777
3258,15/02/2024 17:00,15/02/2024,15,February,17:00,Jaisalmar,Rajasthan,4.4237,6.99147,5.70758,25.1,995.32,89.93,High,808.845
3259,15/02/2024 18:00,15/02/2024,15,February,18:00,Jaisalmar,Rajasthan,12.1346,14.41,13.2723,22.2,996.394,88.5397,High,7159.12
3260,15/02/2024 19:00,15/02/2024,15,February,19:00,Jaisalmar,Rajasthan,6.55163,10.3387,8.44516,21.4,982.728,72.3856,High,2614.86
3261,15/02/2024 20:00,15/02/2024,15,February,20:00,Jaisalmar,Rajasthan,2.75195,4.6468,3.69938,19.9,1006.52,44.5376,Medium,244.41
3262,15/02/2024 21:00,15/02/2024,15,February,21:00,Jaisalmar,Rajasthan,14.5983,17.5079,16.0531,18.6,987.641,30.4135,Low,12884.5
3263,15/02/2024 22:00,15/02/2024,15,February,22:00,Jaisalmar,Rajasthan,13.4892,18.4693,15.9793,17.5,1004.54,76.6031,High,15442.9
3264,15/02/2024 23:00,15/02/2024,15,February,23:00,Jaisalmar,Rajasthan,14.0608,16.5591,15.3099,15.9,989.679,58.8506,Medium,11025.7
3265,16/02/2024 00:00,16/02/2024,16,February,00:00,Jaisalmar,Rajasthan,14.9338,17.9145,16.4242,14.9,1017.78,46.7904,Medium,14407.2
3266,16/02/2024 01:00,16/02/2024,16,February,01:00,Jaisalmar,Rajasthan,4.26064,7.02201,5.64133,14.1,983.224,55.2468,Medium,840.533
3267,16/02/2024 02:00,16/02/2024,16,February,02:00,Jaisalmar,Rajasthan,7.15115,11.2655,9.20831,13.6,1017.19,74.7658,High,3596.88
3268,16/02/2024 03:00,16/02/2024,16,February,03:00,Jaisalmar,Rajasthan,11.8571,13.5579,12.7075,13.3,1002.03,32.8032,Low,6182.79
3269,16/02/2024 04:00,16/02/2024,16,February,04:00,Jaisalmar,Rajasthan,11.0483,12.3152,11.6818,13.2,1017.49,60.5703,Medium,4706.92
3270,16/02/2024 05:00,16/02/2024,16,February,05:00,Jaisalmar,Rajasthan,4.00065,7.89407,5.94736,12.6,999.726,52.7728,Medium,1220.6
3271,16/02/2024 06:00,16/02/2024,16,February,06:00,Jaisalmar,Rajasthan,12.6058,14.9761,13.791,12.5,981.802,42.4131,Medium,8187.75
3272,16/02/2024 07:00,16/02/2024,16,February,07:00,Jaisalmar,Rajasthan,4.91773,9.52949,7.22361,12.5,987.914,83.6661,High,2122.62
3273,16/02/2024 08:00,16/02/2024,16,February,08:00,Jaisalmar,Rajasthan,4.90963,8.30835,6.60899,14.4,994.056,73.3128,High,1406.11
3274,16/02/2024 09:00,16/02/2024,16,February,09:00,Jaisalmar,Rajasthan,8.98067,12.0202,10.5004,18.1,1017.5,75.2597,High,4303.13
3275,16/02/2024 10:00,16/02/2024,16,February,10:00,Jaisalmar,Rajasthan,9.70822,10.5253,10.1167,21.8,1010.37,71.0921,High,2832.77
3276,16/02/2024 11:00,16/02/2024,16,February,11:00,Jaisalmar,Rajasthan,9.54112,13.328,11.4345,24.5,1004.07,48.4881,Medium,5664.04
3277,16/02/2024 12:00,16/02/2024,16,February,12:00,Jaisalmar,Rajasthan,3.18933,6.77651,4.98292,26.1,997.586,31.7438,Low,735.719
3278,16/02/2024 13:00,16/02/2024,16,February,13:00,Jaisalmar,Rajasthan,13.407,16.7873,15.0972,26.9,997.874,65.861,Medium,11158.4
3279,16/02/2024 14:00,16/02/2024,16,February,14:00,Jaisalmar,Rajasthan,5.4528,7.15839,6.3056,27.5,1006.1,49.8489,Medium,870.575
3280,16/02/2024 15:00,16/02/2024,16,February,15:00,Jaisalmar,Rajasthan,3.68369,8.44402,6.06386,27.7,1008.81,46.5548,Medium,1431.81
3281,16/02/2024 16:00,16/02/2024,16,February,16:00,Jaisalmar,Rajasthan,13.5537,15.5012,14.5274,27.8,999.096,70.6824,High,8769.69
3282,16/02/2024 17:00,16/02/2024,16,February,17:00,Jaisalmar,Rajasthan,14.4235,15.6085,15.016,27.2,1011.93,51.2831,Medium,9086.24
3283,16/02/2024 18:00,16/02/2024,16,February,18:00,Jaisalmar,Rajasthan,13.2077,18.1501,15.6789,24,1000.98,88.5055,High,14284.4
3284,16/02/2024 19:00,16/02/2024,16,February,19:00,Jaisalmar,Rajasthan,12.5237,16.3818,14.4528,22.4,1000.59,84.3502,High,10555.8
3285,16/02/2024 20:00,16/02/2024,16,February,20:00,Jaisalmar,Rajasthan,10.5181,12.8847,11.7014,21,1005.94,32.6933,Low,5188.01
3286,16/02/2024 21:00,16/02/2024,16,February,21:00,Jaisalmar,Rajasthan,9.16115,13.8728,11.517,19.7,1011.77,36.2561,Low,6541.88
3287,16/02/2024 22:00,16/02/2024,16,February,22:00,Jaisalmar,Rajasthan,3.13083,4.04086,3.58584,18.7,1003.88,63.16,Medium,160.961
3288,16/02/2024 23:00,16/02/2024,16,February,23:00,Jaisalmar,Rajasthan,7.30989,8.20437,7.75713,17.6,1016.91,31.6351,Low,1369.86
3289,17/02/2024 00:00,17/02/2024,17,February,00:00,Jaisalmar,Rajasthan,6.84495,10.416,8.63047,17.2,1015.06,56.7396,Medium,2801.88
3290,17/02/2024 01:00,17/02/2024,17,February,01:00,Jaisalmar,Rajasthan,5.3768,6.67767,6.02724,16.4,1010.8,54.2779,Medium,737.213
3291,17/02/2024 02:00,17/02/2024,17,February,02:00,Jaisalmar,Rajasthan,11.4045,16.0316,13.718,15.6,998.49,69.2696,Medium,10104.8
3292,17/02/2024 03:00,17/02/2024,17,February,03:00,Jaisalmar,Rajasthan,8.44638,12.728,10.5872,15.4,1004.51,56.4267,Medium,5090.87
3293,17/02/2024 04:00,17/02/2024,17,February,04:00,Jaisalmar,Rajasthan,3.0536,4.93225,3.99293,15,1000.27,39.005,Low,295.4
3294,17/02/2024 05:00,17/02/2024,17,February,05:00,Jaisalmar,Rajasthan,4.86238,9.36216,7.11227,14.4,980.248,40.7429,Medium,1983.94
3295,17/02/2024 06:00,17/02/2024,17,February,06:00,Jaisalmar,Rajasthan,10.8824,11.5754,11.2289,13.8,1006.52,52.9324,Medium,3858.3
3296,17/02/2024 07:00,17/02/2024,17,February,07:00,Jaisalmar,Rajasthan,2.9897,5.95857,4.47414,13.7,1016.62,44.8368,Medium,531.752
3297,17/02/2024 08:00,17/02/2024,17,February,08:00,Jaisalmar,Rajasthan,13.0657,17.7757,15.4207,15.7,1000.76,80.4705,High,13801.1
3298,17/02/2024 09:00,17/02/2024,17,February,09:00,Jaisalmar,Rajasthan,8.4369,12.7861,10.6115,19.8,986.82,89.9994,High,4993.9
3299,17/02/2024 10:00,17/02/2024,17,February,10:00,Jaisalmar,Rajasthan,8.24763,10.35,9.29879,23.6,998.379,77.326,High,2645.44
3300,17/02/2024 11:00,17/02/2024,17,February,11:00,Jaisalmar,Rajasthan,9.7013,11.0242,10.3628,26.3,980.122,49.8313,Medium,3110.12
3301,17/02/2024 12:00,17/02/2024,17,February,12:00,Jaisalmar,Rajasthan,12.7209,14.1683,13.4446,27.6,1009.6,57.8858,Medium,6771.29
3302,17/02/2024 13:00,17/02/2024,17,February,13:00,Jaisalmar,Rajasthan,6.52152,9.33681,7.92916,28.4,1006.74,57.1577,Medium,1927.22
3303,17/02/2024 14:00,17/02/2024,17,February,14:00,Jaisalmar,Rajasthan,10.8142,13.9997,12.4069,29.1,1006.07,85.1841,High,6477.28
3304,17/02/2024 15:00,17/02/2024,17,February,15:00,Jaisalmar,Rajasthan,9.35452,10.0022,9.67835,29.4,997.359,66.041,Medium,2339.46
3305,17/02/2024 16:00,17/02/2024,17,February,16:00,Jaisalmar,Rajasthan,5.47137,7.83235,6.65186,29.5,995.681,72.9118,High,1121.07
3306,17/02/2024 17:00,17/02/2024,17,February,17:00,Jaisalmar,Rajasthan,13.4222,17.6589,15.5406,29,990.906,48.874,Medium,12808
3307,17/02/2024 18:00,17/02/2024,17,February,18:00,Jaisalmar,Rajasthan,12.3665,14.866,13.6163,25.7,1016.65,32.7045,Low,7926.43
3308,17/02/2024 19:00,17/02/2024,17,February,19:00,Jaisalmar,Rajasthan,10.5599,11.8212,11.1905,23.8,994.751,43.2401,Medium,3924.54
3309,17/02/2024 20:00,17/02/2024,17,February,20:00,Jaisalmar,Rajasthan,13.0576,17.8544,15.456,22,1002.19,38.8413,Low,13706.4
3310,17/02/2024 21:00,17/02/2024,17,February,21:00,Jaisalmar,Rajasthan,13.2748,14.9731,14.1239,21.7,998.292,57.1676,Medium,8060.58
3311,17/02/2024 22:00,17/02/2024,17,February,22:00,Jaisalmar,Rajasthan,11.2087,15.3016,13.2552,20,1006.43,63.4687,Medium,8723.42
3312,17/02/2024 23:00,17/02/2024,17,February,23:00,Jaisalmar,Rajasthan,12.8812,14.2532,13.5672,19.2,1019.27,40.9558,Medium,7159.87
3313,18/02/2024 00:00,18/02/2024,18,February,00:00,Jaisalmar,Rajasthan,11.0671,13.4714,12.2693,19,1003.2,54.1778,Medium,5953.83
3314,18/02/2024 01:00,18/02/2024,18,February,01:00,Jaisalmar,Rajasthan,10.8418,13.5487,12.1953,18.3,996.294,61.1936,Medium,6029.72
3315,18/02/2024 02:00,18/02/2024,18,February,02:00,Jaisalmar,Rajasthan,10.0419,12.7948,11.4184,17.7,1004.25,47.0306,Medium,5129.24
3316,18/02/2024 03:00,18/02/2024,18,February,03:00,Jaisalmar,Rajasthan,11.7853,14.6094,13.1974,17.6,981.362,54.9136,Medium,7464.29
3317,18/02/2024 04:00,18/02/2024,18,February,04:00,Jaisalmar,Rajasthan,4.06187,5.57413,4.818,17.3,1016.18,30.8684,Low,429.743
3318,18/02/2024 05:00,18/02/2024,18,February,05:00,Jaisalmar,Rajasthan,13.4513,16.2729,14.8621,17.2,986.731,54.013,Medium,10386.1
3319,18/02/2024 06:00,18/02/2024,18,February,06:00,Jaisalmar,Rajasthan,13.334,16.0017,14.6678,16.1,1001.61,68.0244,Medium,10062.3
3320,18/02/2024 07:00,18/02/2024,18,February,07:00,Jaisalmar,Rajasthan,2.38021,3.81945,3.09983,15.7,995.187,58.5881,Medium,136.149
3321,18/02/2024 08:00,18/02/2024,18,February,08:00,Jaisalmar,Rajasthan,12.7356,17.6825,15.209,17.4,1014.03,63.9793,Medium,13684.7
3322,18/02/2024 09:00,18/02/2024,18,February,09:00,Jaisalmar,Rajasthan,3.67531,8.07034,5.87283,20.6,1018.51,76.5481,High,1292.54
3323,18/02/2024 10:00,18/02/2024,18,February,10:00,Jaisalmar,Rajasthan,6.35654,10.8506,8.60359,23.7,982.485,89.8768,High,2998.69
3324,18/02/2024 11:00,18/02/2024,18,February,11:00,Jaisalmar,Rajasthan,11.6656,15.2507,13.4581,26.3,988.273,55.1055,Medium,8302.28
3325,18/02/2024 12:00,18/02/2024,18,February,12:00,Jaisalmar,Rajasthan,4.08988,5.30942,4.69965,28.1,1013.97,40.2869,Medium,357.287
3326,18/02/2024 13:00,18/02/2024,18,February,13:00,Jaisalmar,Rajasthan,12.6336,15.69,14.1618,29.3,998.163,88.6721,High,9040.51
3327,18/02/2024 14:00,18/02/2024,18,February,14:00,Jaisalmar,Rajasthan,12.8177,17.0142,14.916,30.1,1005.3,47.1227,Medium,11580
3328,18/02/2024 15:00,18/02/2024,18,February,15:00,Jaisalmar,Rajasthan,8.59708,9.27139,8.93424,30.4,994.843,45.7149,Medium,1852.41
3329,18/02/2024 16:00,18/02/2024,18,February,16:00,Jaisalmar,Rajasthan,2.08302,4.81431,3.44866,30.2,1001.37,82.145,High,261.235
3330,18/02/2024 17:00,18/02/2024,18,February,17:00,Jaisalmar,Rajasthan,5.7315,8.01405,6.87277,29.3,990.675,83.5746,High,1195.67
3331,18/02/2024 18:00,18/02/2024,18,February,18:00,Jaisalmar,Rajasthan,10.0201,11.4746,10.7473,27.8,1003.6,50.23,Medium,3573.21
3332,18/02/2024 19:00,18/02/2024,18,February,19:00,Jaisalmar,Rajasthan,14.7554,16.9575,15.8565,26.5,997.318,68.856,Medium,11510.3
3333,18/02/2024 20:00,18/02/2024,18,February,20:00,Jaisalmar,Rajasthan,10.2136,15.1393,12.6764,25.6,1007.26,71.3837,High,8297.13
3334,18/02/2024 21:00,18/02/2024,18,February,21:00,Jaisalmar,Rajasthan,5.37745,9.13204,7.25474,24.7,1004.33,61.3863,Medium,1821.2
3335,18/02/2024 22:00,18/02/2024,18,February,22:00,Jaisalmar,Rajasthan,10.2421,12.09,11.166,24,985.348,65.8413,Medium,4155.94
3336,18/02/2024 23:00,18/02/2024,18,February,23:00,Jaisalmar,Rajasthan,9.01981,12.2439,10.6319,23,987.62,51.5323,Medium,4341.26
3337,19/02/2024 00:00,19/02/2024,19,February,00:00,Jaisalmar,Rajasthan,12.138,13.7479,12.943,21.9,980.927,72.4069,High,6126.78
